name,city,address,latitude,longitude,google_rating,google_review_count,place_id,category
Travelodge London Crystal Palace,London,"Yeoman House, 61 - 63 Croydon Road, London",51.41099869999999,-0.05495779999999999,3.6,686.0,ChIJNQZCJHMBdkgR0hvie1lq5lg,hotels
South London Scout Centre,London,"Grange Lane, London",51.43667659999999,-0.07392499999999998,4.3,163.0,ChIJiWjT6-YDdkgRNRRIIFkSeb0,hotels
Crystal Palace B&B,London,"1 Patterson Road, London",51.41886429999999,-0.07810299999999998,4.8,12.0,ChIJNyR55kQBdkgR2oORH2Vy17k,hotels
Spectacular London Stays,London,"39 Sylvan Road, London",51.4107668,-0.0763782,,,ChIJacVMORYBdkgRuvrWg7i1wVo,hotels
White Location,London,"53 Ross Road, London",51.4035361,-0.0863869,,,ChIJq78LTSUBdkgRMQXCBULkfKw,hotels
lyall,London,"12 Lyall Avenue, London",51.4300942,-0.07975259999999999,,,ChIJU0t5b1gBdkgRs9AgCBC7tRg,hotels
"Chartte,Airb&b",London,"15, Julian House, 21 Lyall Avenue, London",51.43115509999999,-0.0820485,,,ChIJA2cQTgADdkgRVnnG6r8r9bg,hotels
Dartford Young Living,London,"2b Anerley Station Road, London",51.41165199999999,-0.0658622,,,ChIJKwpBE2sBdkgRsrdOIrvHybw,hotels
Watson's residents,London,"10 Dunkeld Road, London",51.3991194,-0.09228920000000002,5.0,1.0,ChIJwUf2qFMBdkgRAX0E_fvz1AQ,hotels
Gilpin House,London,"Grange Road, Thornton Heath",51.398551,-0.0932567,4.8,4.0,ChIJE2qQNEoBdkgRqNgiQgftrxk,hotels
Soft & Bright - Thornton Heath,London,"423B Whitehorse Road, Thornton Heath",51.3974993,-0.0931854,,,ChIJpyMDMi0BdkgRJiwcLg4-D94,hotels
Cute & Cosy Holiday Flat - Thornton Heath,London,"421B Whitehorse Road, Thornton Heath",51.39747250000001,-0.09311050000000001,,,ChIJm0ziMS0BdkgRiNqERp3wuiI,hotels
Itchenore,London,"36 Gibson's Hill, London",51.4375434,-0.10021,,,ChIJ34mTSwAFdkgRW-XxBAS4wHY,hotels
Almuslim,London,"Times Travel, Thornton Heath",51.3979445,-0.0758579,,,ChIJ1T2Dom8BdkgRfBwIq36V89M,hotels
Hush Haven Homes| Luxury Short - Stay and Serviced Accommodation,London,"101 Maple Road, London",51.4127701,-0.0575706,5.0,2.0,ChIJYdbflxkBdkgRkvHr202GCkk,hotels
N3wspot Shared Homes,London,"22 Harpenden Road, London",51.43732559999999,-0.1071076,,,ChIJpbPOS1IFdkgR5l6KYdJBRDE,hotels
Bletchingley Close Residences,London,"Bletchingley Close, London, Thornton Heath",51.39633079999999,-0.1085011,5.0,1.0,ChIJhTVUSVsHdkgRRF_TwHc_eG4,hotels
Centre Point,London,"152 Kirkdale, London",51.43119089999999,-0.0600878,4.0,3.0,ChIJYSdFdNgDdkgROeqIeYe0egM,hotels
City Access,London,"19 Sandringham Road, Thornton Heath",51.39339109999999,-0.0969637,4.0,2.0,ChIJq6r7ZNQGdkgRhwF_IOFZ8ec,hotels
Melrose House Bed & Breakfast,London,"89 Lennard Road, London",51.41776120000001,-0.0463595,4.5,146.0,ChIJr7NT03cBdkgRNp--3mQeYg8,hotels
Crony Chauffeur Services,London,"218 Portland Road, London",51.3919275,-0.06645229999999999,4.8,12.0,ChIJ5fVt5B4BdkgRaXi-39XLN9A,hotels
Heathrow Gatwick Cars,London,"218 Portland Road, London",51.3919277,-0.06645179999999999,4.7,88.0,ChIJzUzI8B4BdkgRx0CouP5agTk,hotels
All Inn One Pub,London,"53 Perry Vale, London",51.4384779,-0.05264659999999999,4.4,246.0,ChIJmYDU1dMDdkgRP1-kuwZ4jhs,hotels
Re.Studios Sydenham Limited,London,"2 Sydenham Road, London",51.4264651,-0.0545617,,,ChIJDXoUZI4BdkgR_9Jt9thPIBY,hotels
Elm View Court,London,"146 Elmers End Road, Beckenham",51.4043673,-0.0559571,3.0,2.0,ChIJn8nHew4BdkgRN1K_QCa_qt8,hotels
Birkbeck Beckenham,London,"4 Birkbeck Road, Beckenham",51.4099333,-0.0467747,,,ChIJhcMSETEBdkgRfMktGnSz8u8,hotels
Miriam Lodge Hotel,London,"Miriam Lodge, 185 Dartmouth Road, London",51.43297959999999,-0.05780089999999998,3.5,48.0,ChIJd80XhdcDdkgRWUHhnHXGyas,hotels
Forest Lodge,London,"Forest Lodge, Dartmouth Road, London",51.4352621,-0.05597049999999999,5.0,1.0,ChIJcb4_JNcDdkgRvOmGPGDfVOM,hotels
London Bridge Stay,London,"106 Portland Road, London",51.3963293,-0.0696166,4.0,1.0,ChIJk76B9poBdkgRJQ7vbfpc5L0,hotels
Merrydown,London,"29 Dacres Road, London",51.4349151,-0.0517385,4.4,5.0,ChIJVxxE5A4DdkgR0NMw9_UdMTU,hotels
伦敦民宿,London,"Standlake Point, London",51.43449689999999,-0.0488407,,,ChIJHSV-HgADdkgRaqZhffInrcA,hotels
Oceans Apart,London,"152 Portland Road, London",51.39421590000001,-0.0673911,,,ChIJhZwq1RgBdkgROLTc5MoEAew,hotels
Madam Elizabeth Motel & Resort,London,"51A Beckenham Road, Beckenham",51.4084829,-0.03883440000000001,,,ChIJk-_hQqIBdkgREs7SDB5xXC0,hotels
Probation Hostel,London,"4 Beckenham Road, Beckenham",51.4078796,-0.0335733,3.5,2.0,ChIJa7GELr0BdkgRx0BrPr3gd4g,hotels
TOWER SUITES,London,United Kingdom,51.4412619,-0.0653651,,,ChIJ9eums9wDdkgRtZ7ilsfIZMk,hotels
Casa de ale y kevin,London,"2-4, London Road, London",51.4392157,-0.0540342,4.0,1.0,ChIJ3568Q8QDdkgR5VJBO1aKoLs,hotels
Spacious rooms in Foresthill,London,"38 Perry Vale, London",51.438863,-0.052716,,,ChIJ0f8PgNEDdkgRGnStAaYDuKY,hotels
Birchanger Apartment,London,"Flat 2, 97 Birchanger Road, London",51.3917051,-0.07164350000000001,4.0,1.0,ChIJ_SRwtSEBdkgRdsKGIz1s42g,hotels
Woodside Lodge,London,"122 Birchanger Road, London",51.39135479999999,-0.07185559999999999,3.7,3.0,ChIJlUYATSABdkgRZQZ8NBdgVy4,hotels
Care Elite Ltd,London,"Flat 1, 113 Birchanger Road, London",51.39126009999999,-0.07142849999999999,,,ChIJgYP-SSABdkgRpzl-m3uf9M4,hotels
Joseph samuels apartments,London,"160 Croydon Road, Beckenham",51.39918580000001,-0.0425324,4.3,7.0,ChIJGZfW-KUBdkgRjkJtvGJyQyM,hotels
TLK Apartments & Hotel - Beckenham,London,"80 High Street, Beckenham",51.4083079,-0.0253494,2.9,204.0,ChIJLeD0ub8BdkgRVayJQgzeH4g,hotels
80 High Street,London,"80 High Street, Beckenham",51.4083301,-0.0254835,2.3,9.0,ChIJLeD0ub8BdkgRLWcxLaw9tnI,hotels
Ghana Holiday Villas,London,"62 Winsford Road, London",51.43373820000001,-0.0322806,,,ChIJkwqwSiYCdkgRJWu2BBWaXI8,hotels
Cedars Road Student House,London,"3A Cedars Road, Beckenham",51.4054219,-0.03430610000000001,,,ChIJn4zlrokBdkgRIN-18Z75AgU,hotels
Beckenham Park Hotel,London,"10 Copers Cope Road, Beckenham",51.4124048,-0.0271865,4.3,71.0,ChIJWX0U_YQBdkgRa36zg6ZeGPM,hotels
TLK Apartments & Hotel - Beckenham Junction,London,"30 High Street, Beckenham",51.4098054,-0.0253471,3.3,4.0,ChIJHbcpSAABdkgRWBOANOVJaGw,hotels
Travelodge London Beckenham,London,"Kelsey House, 75 High Street, Beckenham",51.40757199999999,-0.026022,1.5,10.0,ChIJ77SNcysBdkgR8FzQPnOrJ0s,hotels
BB Beckenham Hotel Apartments,London,"High Street, Beckenham",51.4082927,-0.0254006,,,ChIJj0Qsur8BdkgR1aqya392ZPI,hotels
Bed and breakfast,London,"12 Clowders Road, London",51.43425629999999,-0.03413769999999999,,,ChIJcd4hSwADdkgROY2q-OZDSKM,hotels
Casa de Alberto,London,"8 Levendale Road, London",51.43704580000001,-0.03785650000000001,2.3,9.0,ChIJFUF9WCEDdkgR5Q3PWfJaa5Y,hotels
Prayas residential hostel,London,"CG, Prayas Residential Hostel, Imlipara Kanker",51.4404478,-0.049125,,,ChIJ_4M1Y-8DdkgRul_cwPMZ4S4,hotels
Biltfaden Twenewaa Ltd,London,"Unit 1, Heron Court, London",51.4425101,-0.0482544,,,ChIJgUshKaADdkgRMkBALioxLUo,hotels
Hotel,London,"9 Westgate Road, Beckenham",51.407501,-0.0175271,,,ChIJdXyYWgABdkgR8KQkzm0MQGY,hotels
Shirley-Oaks,London,"7 Ambleside Avenue, Beckenham",51.3921618,-0.04207909999999999,2.0,1.0,ChIJT9i_masBdkgR7w58Hgd1hKg,hotels
Dez - Rez Hotel,London,"131 Catford Hill, London",51.43939899999999,-0.0319264,4.5,2.0,ChIJ_3Td_CQCdkgRdryw42IwRMc,hotels
The Bromley Court Hotel,London,"Bromley Hill, Bromley",51.41661430000001,0.0019708,4.3,1956.0,ChIJOZxkcgmq2EcRicqVKgARezE,hotels
Park Langley,London,"3 Whitecroft Way, Beckenham",51.3986363,-0.008496299999999998,5.0,4.0,ChIJY_A2Y9ABdkgRE1OkuCG8VeQ,hotels
NumberFortySeven B&B,London,"47 Stone Park Avenue, Beckenham",51.39734699999999,-0.025117,3.3,3.0,ChIJYY3kqrcBdkgRIgj0dH33KsE,hotels
London Self Catering Apartments,London,"30 The Croft, Bromley Road, London",51.4420056,-0.0208754,4.3,43.0,ChIJ5zsM7RcCdkgRHkUZyGq2NFk,hotels
Lewisham Foodbank,London,"353H Bromley Road, London",51.42822760000001,-0.0111046,,,ChIJSRvqHJsBdkgRG0t9NSye20A,hotels
Lewisham Serviced Apartments,London,"Old Bromley Road, Bromley",51.4241667,-0.005294,,,ChIJAzMRzdEBdkgRgXYagGIGw7M,hotels
Harefield Holiday Apartments,London,"29 Canadian Avenue, London",51.44196609999999,-0.02215,4.7,3.0,ChIJl6JS8hcCdkgRkO8soa4rmas,hotels
Albemarle Apartment,London,"80C Albemarle Road, Beckenham",51.4081399,-0.0064125,4.0,2.0,ChIJc2UW2N0BdkgR56w-EICSk2E,hotels
Lewisham 2 Bed Serviced Apartment (London),London,"13A Old Bromley Road, Bromley",51.42471399999999,-0.0050585,,,ChIJg6AeIjIBdkgR32mSHee9xJs,hotels
In2London,London,"23 Harlie Court Road, London SE6 2QS, UK, London",51.43642089999999,-0.0169552,5.0,1.0,ChIJxQxL-BsCdkgRqnMKKxfSLOI,hotels
The Lord's Cottage,London,"3 Riverview Park, London",51.4402845,-0.0290518,5.0,1.0,ChIJ3d7vooYDdkgRj49XehLkMcA,hotels
Dreamy Home London,London,"111 Winlaton Road, Bromley",51.4269224,-0.0021313,5.0,2.0,ChIJr18mwxgBdkgRZPVNDjoaZyU,hotels
cozy studio flat,London,"Winlaton Road, Bromley",51.4269435,-0.0020619,,,ChIJuRShD_MBdkgRMk0Ngy-epGw,hotels
Jubilee House,London,"58 Canadian Avenue, London",51.4397957,-0.0218401,4.5,2.0,ChIJsSN4QRgCdkgRQ-bosLhM1Rg,hotels
Fairway Lodge,London,"400-408 Stanstead Road, London",51.4429996,-0.0285836,3.3,8.0,ChIJEXdPXDsCdkgR-KtY48gw2hg,hotels
London Self Catering Apartments,London,"27 Canadian Avenue, London",51.4420717,-0.0220786,3.0,2.0,ChIJXcs_mp4DdkgRZyDR0ON-zfM,hotels
The Lodge Hotel,London,"52-54 Upper Richmond Road, London",51.45755679999999,-0.2059329,4.4,597.0,ChIJB65ZAWwPdkgRFf_mBxCMpAE,hotels
SouthfieldsB&BStudios,London,"22 Sutherland Grove, London",51.44605680000001,-0.2073489,3.0,3.0,ChIJlU750EYPdkgRp5KfsHfGvfk,hotels
Essington Guesthouse Apartment,London,"Flat 10, Essington House, Lytton Grove, London",51.4553515,-0.2162743,2.5,6.0,ChIJVVVROxQPdkgRBGuGpOWp7Qk,hotels
Sandra & Andrew's B&B,London,"89 Wimbledon Park Road, London",51.44921129999999,-0.2028186,4.8,5.0,ChIJd1kXU0IPdkgRM7l6p4qqSyQ,hotels
LondonHomeGardens,London,"66 Hazlewell Road, London",51.45933050000001,-0.2300571,1.0,1.0,ChIJhwjpZhwPdkgRM8ahmsMqDaQ,hotels
The White Door Bed and Breakfast,London,"34 Pulborough Road, London",51.4480942,-0.2058172,4.6,7.0,ChIJxV7tXUEPdkgR8XunG_K9FlQ,hotels
EDINBURGH AT HOME,London,"164 Replingham Road, London",51.4459138,-0.1994162,,,ChIJG8wLrUQPdkgR5x8woxnxba4,hotels
Premier Inn London Wandsworth hotel,London,"45 Garratt Lane, London",51.4551013,-0.1924111,4.2,899.0,ChIJwabx4WAPdkgRF_JEBJF0c94,hotels
Wimbledon Park Bed & Breakfast,London,"21 Gartmoor Gardens, London",51.4432559,-0.2067817,5.0,9.0,ChIJqeLSXEYPdkgR425ttbRjfoY,hotels
"Osborne House, SW19",London,"414 Wimbledon Park Road, London",51.4392606,-0.2120871,5.0,2.0,ChIJVTE6RsUPdkgRJcgfcfBGu7Q,hotels
Holm Wimbledon Park,London,"44 Augustus Road, London",51.444264,-0.2108402,4.1,37.0,ChIJB_w5m-EPdkgRSaCI1JggMjc,hotels
Margaret's Airbnb,London,"16 Clonmore Street, London",51.44440420000001,-0.2040019,,,ChIJie7UeQAPdkgRNI_ippr9XOA,hotels
WD Lettings,London,"26 Replingham Road, London",51.4447877,-0.2045835,,,ChIJGbFY5qAPdkgRSbRULpl05hk,hotels
Woodman Hotel,London,"222 Durnsford Road, London",51.4346906,-0.1963607000000001,4.8,21.0,ChIJ-x5J2O8PdkgRkPzygd78KBo,hotels
Charming Home With Patio Close to Wimbledon Park by Underthedoormat,London,"Melrose Road, London",51.451839,-0.205283,,,ChIJB8wbAGoPdkgRLv8oMoyFX-s,hotels
NDS,London,"5B Summerley Street, London",51.43966019999999,-0.1890705,4.0,1.0,ChIJL8lXv1cPdkgRRmSxY2K7rXg,hotels
B&B,London,"31 Roehampton Vale, London",51.439208,-0.247372,,,ChIJ_RsJMgAPdkgRVh73Jz-Xr7c,hotels
Pereira House,London,"72 Friars Avenue, London",51.4376138,-0.2498159,,,ChIJtXso8s4OdkgRQgmH-T_cvvo,hotels
Phoenix Luxury Stays - Putney,London,"74 Putney Hill, London",51.4555704,-0.2199275,5.0,4.0,ChIJzYVmf6wPdkgRvOzjVP0GR9E,hotels
The Alma (Hotel),London,"499 Old York Road, London",51.4606174,-0.1877999,,,ChIJA4BUg2IPdkgRsWK9BYDSw40,hotels
"Wandsworth, beautiful ensuite room",London,"60 Fairfield Street, London",51.459025,-0.190392,,,ChIJjyBuUmIPdkgRxTi74-KGcVA,hotels
Wandsworth B & B,London,"34 Westover Road, London",51.4515623,-0.1825611,4.2,5.0,ChIJWWnvrfQFdkgRWow7ZMEbzh8,hotels
Hotel Analyst,London,"Studio 22, Royal Victoria Patriotic Building, John Archer Way, London",51.4532669,-0.174553,,,ChIJXeT2jpIFdkgRcQjwPP4GOuo,hotels
VIP SKI,London,"57 Putney Bridge Road, London",51.4605408,-0.2009233,4.5,32.0,ChIJM3C84WUPdkgRYMJehgZl4G4,hotels
Althorp Lodge,London,"7 Althorp Road, London",51.44487890000001,-0.1663017,5.0,7.0,ChIJfQSVtukFdkgRzt28DvXIoYo,hotels
Odyssey C S S T Ltd,London,"10 Hazelhurst Road, London",51.4316214,-0.1821191,,,ChIJYfxqD_4FdkgRmY0503dHhU4,hotels
Doreen's Holiday Lets,London,"9 Wimbledon Road, London",51.4327921,-0.1812917,3.8,4.0,ChIJJ-4idv4FdkgRxMYP8d9VxtI,hotels
Diprose Lodge,London,"2 Wimbledon Road, London",51.43276849999999,-0.1805521,5.0,3.0,ChIJA2oxNtIFdkgR02cWdtVrFlU,hotels
Wabi Sabi House,London,"254 Earlsfield Road, London",51.4454336,-0.186226,,,ChIJYXI7OWcFdkgRnEosjxVBH2Y,hotels
The Gateway Hotel,London,"14 Balham Hill, London",51.4510615,-0.1480577,,,ChIJP1VDwskFdkgRxtS9IuLJfSU,hotels
Clapham South B&B,London,"41 Broxash Road, London",51.4550141,-0.1557175,5.0,1.0,ChIJqYTXBbkFdkgRmi1-mwR6VaU,hotels
White Hill House 5,London,"Balham Hill, London",51.4513356,-0.1473978,5.0,2.0,ChIJeUZI5MkFdkgRaMIxbrZiUmQ,hotels
Clapham South 1,London,"Apartment 36, 4 Balham Hill, London",51.4517252,-0.1482933,4.5,6.0,ChIJT-bw38kFdkgRDYHMtO7cLKQ,hotels
Madison Hill,London,"Unit 6a, Hillgate Place, London",51.4505071,-0.1484388,4.8,36.0,ChIJr2H35MkFdkgRIS-n7hGK2Iw,hotels
Balham B&B,London,"28 Old Devonshire Road, London",51.4465703,-0.1492634,,,ChIJxxW5rc4FdkgR8pN70iRb40w,hotels
Clapham South Dudley Hotel,London,"79-81 Clapham Common South Side, London",51.4554131,-0.1446375,3.1,952.0,ChIJW7P2oU0EdkgR9aIBvHUKfD0,hotels
Thrive Apartments,London,"73 Battersea Rise, London",51.460636,-0.166403,4.2,13.0,ChIJLRe0pJcFdkgRvXx3CGM1Ns0,hotels
Tooting Bec Rooms at Fishponds by DC London Rooms,London,"53 Fishponds Road, London",51.4338699,-0.1649266,5.0,1.0,ChIJM_Rq7nAFdkgRggUZxrqCtAA,hotels
New Servol,London,"9 Trinity Road, London",51.43593979999999,-0.1603474,4.0,1.0,ChIJpxgqnd4FdkgRpQnt9PrqYmo,hotels
Gap House,London,"Lynwood Road, London",51.4327818,-0.1628107,5.0,3.0,ChIJTV3iMiUFdkgR0K4DajeE74k,hotels
London Deluxe Apartments,London,"Flat 1, 303-307 Balham High Road, London",51.43602819999999,-0.1586603,3.0,2.0,ChIJsStOhmcFdkgRmtKqGiw_EQY,hotels
Premier Inn London Tooting hotel,London,"1 Hebdon Road, London",51.43166220000001,-0.1650026,4.3,272.0,ChIJM_3jMeQFdkgR5X-OfCrSIoY,hotels
Flexistay Tooting Studios,London,"69 Hillbrook Road, London",51.4320386,-0.1596964,2.5,2.0,ChIJnd0Pa98FdkgRn_sKQllHZUU,hotels
Travelodge hotel,London,"Gatton Road, London",51.4303798,-0.1686338,,,ChIJuQc5DwAHdkgRK8ilAhyKmTU,hotels
The Bunkbed @ Pravs,London,"119 Lessingham Avenue, London",51.4300399,-0.1596422,5.0,4.0,ChIJv0ylAgAHdkgRAgqKknDBsbU,hotels
Vacances Holiday Flat,London,"61 Brodrick Road, London",51.4409048,-0.1689479,,,ChIJtVa5G-YFdkgRtjvZn6I4A60,hotels
St Peters Close,London,"22 Saint Peter's Close, London",51.44048429999999,-0.1709946,4.8,5.0,ChIJe9HGJuAFdkgRhS2SbP1mY4M,hotels
Island staycation,London,"33 Graveney Road, London",51.4292269,-0.1690048,,,ChIJ38uSRKQHdkgRFAZb1NGF-7E,hotels
Cherwell House,London,"82, 88 Elmfield Road, London",51.4413214,-0.1542925,1.0,1.0,ChIJnaLPzNoFdkgRaSgTkKYZE9A,hotels
Holmewood Homestay,London,"Holmewood Gardens, London",51.4469544,-0.1220721,4.4,16.0,ChIJ6WIqpz4EdkgRWx_wfW1sCz8,hotels
Burlington Residence,London,"Burlington Residence, 146A Bedford Hill, London",51.4392862,-0.14844,4.9,13.0,ChIJybVWntEFdkgRhjZdwnQdNSM,hotels
Byrne Garden 1,London,"Byrne Road, London",51.44164079999999,-0.147634,5.0,1.0,ChIJ0TCkrZkFdkgRiES4np_nobs,hotels
Balham Double Deluxe Room 3,London,"114 Fernlea Road, London",51.441876,-0.144342,1.0,3.0,ChIJOe-ej80FdkgR8Uh-ckBqeeQ,hotels
Balham Double Deluxe Room 4,London,"114 Fernlea Road, London",51.441876,-0.144342,1.0,1.0,ChIJOe-ej80FdkgRv1GWF_XLI5U,hotels
Balham Double Deluxe Room 2,London,"114 Fernlea Road, London",51.441882,-0.144334,1.0,1.0,ChIJiaqej80FdkgRk87G5O2R3fI,hotels
Best Priced Living London B5,London,"Apt B5, 114 Fernlea Road, London",51.4418826,-0.1443338,1.2,6.0,ChIJqfW9LD4FdkgRvJZ4XArE7f4,hotels
Crib Surfer,London,"114 Fernlea Road, London",51.4418826,-0.1443338,1.0,7.0,ChIJeRy9ZW0FdkgRFgkf-1g7nYs,hotels
Lovely Apartment Balham F4,London,"114 Fernlea Road, London",51.441883,-0.144334,,,ChIJZ1WZj80FdkgRBVBPaZ4NIPU,hotels
Spacious Deluxe Room with Garden F6,London,"114 Fernlea Road, London",51.441883,-0.144334,,,ChIJZ1WZj80FdkgRBozVuGD4yK4,hotels
Double Room - Balham Guest House F1,London,"114 Fernlea Road, London",51.441896,-0.144342,,,ChIJ8bqZj80FdkgRh6p-srKrSUE,hotels
Fernlea Garden Apartment,London,"46 Fernlea Road, London",51.4424419,-0.1472997,1.0,2.0,ChIJjZMHb1cFdkgRVCLsqVc_iZs,hotels
Farm house,London,"Balha station road ward 26, near benipur",51.4439356,-0.1494051,,,ChIJMTJWHQAFdkgRgrmULZgh-Ng,hotels
Kho,London,"12 Shipka Road, London",51.44423279999999,-0.1495043,,,ChIJpaXlB4wFdkgRO5Kri2M6xoM,hotels
Thornton Lounge Sleeps 4 - City Centre,London,"76 Thornton Road, London",51.444027,-0.134124,1.0,1.0,ChIJs6t2eDEEdkgRLCbQLvE7sa4,hotels
"The Half Moon, Herne Hill",London,"10 Half Moon Lane, London",51.4526499,-0.1007223,4.3,1506.0,ChIJtf8MRnMEdkgRGNEn6UQS7D4,hotels
Gaumont Place,London,London,51.43958769999999,-0.1268852,4.6,20.0,ChIJTQ8l-xUFdkgRXLZbzZssQtk,hotels
Womenza,London,"114-116 Streatham Hill, London",51.44018459999999,-0.1260517,,,ChIJ16EhEq4FdkgRbeY3Jt9qa7Q,hotels
Wavertree House,London,"149 Wavertree Road, London",51.439238,-0.115865,3.0,2.0,ChIJS378ZhgEdkgRa1iILVZedxk,hotels
Claremont East Estate,London,London,51.4440225,-0.1229765,3.8,5.0,ChIJbQaZBVwFdkgRdAprHmpoUC8,hotels
Lexton Gardens Holiday Letting,London,"12 Lexton Gardens, London",51.4441833,-0.1321663,,,ChIJoaCP730FdkgR8WOvcAlsVu0,hotels
Thorn - Romance Deluxe Room,London,"76 Thornton Road, London",51.444038,-0.134127,1.0,1.0,ChIJLXZxeDEEdkgRns6cNf8-1T8,hotels
Thornton Edwardian House Balham,London,"76 Thornton Road, London",51.444057,-0.1341587,2.1,8.0,ChIJbxxheDEEdkgRf494Y9_m2mc,hotels
JUNGLE,London,"Chalner House, 140 Coburg Crescent, London",51.4408486,-0.1149104,,,ChIJkdyhFgAFdkgRF3wa4_tiLXg,hotels
Holiday Apartment - Christchurch Road,London,"3-4 Christchurch Road, London",51.44455409999999,-0.1216838,,,ChIJ-WvoRUQFdkgRNBTmn0yaWzU,hotels
SUPERB SNUG studio sleeps 2 south london,London,"Thornton Road, London",51.44536799999999,-0.134897,,,ChIJzwJl4DMEdkgR5o9L1rG3PkM,hotels
The Brixton Chillax,London,"512 Brixton Road, London",51.4615351,-0.1158551,,,ChIJVVUWE2gEdkgRHCF4JvHLI70,hotels
"Innkeeper's Collection Dulwich, London",London,"The Crown & Greyhound, 74 Dulwich Village, London",51.44945610000001,-0.08488449999999999,4.3,184.0,ChIJG6HcUvIDdkgRErBjLP136fk,hotels
Premier Inn London Brixton hotel,London,"434 Coldharbour Lane, London",51.4616443,-0.1144706,4.2,1082.0,ChIJH4sXemgEdkgRW1PjWg_lXjk,hotels
Forest Court,London,"250 Rosendale Road, London",51.4471885,-0.09976879999999998,5.0,6.0,ChIJTaNQBgwEdkgRsc6_CHAyyGI,hotels
The Coach House,London,"1, Westmoreland Lodge, 119 Norwood Road, Norwood, London",51.44858130000001,-0.1016692,,,ChIJ5QogbhgFdkgRtFYVT5yvQ9o,hotels
On The Market Leasehold,London,"Deepdene Gardens, Brixton Hill, London",51.4488758,-0.1224238,,,ChIJBUfuVwAFdkgR32zMy_VRqj8,hotels
My Serviced Space Serviced Accommodation Brixton,London,"605, Courtenay House, 9 New Park Road, London",51.4478258,-0.1259466,,,ChIJI7E9NvgFdkgRGCkbkRq4Vp8,hotels
Kintyre Court,London,"41 New Park Road, London",51.4478278,-0.126177,3.8,31.0,ChIJeefOnjkEdkgRYKPYZv4tHrA,hotels
eb hause,London,"52 New Park Road, Brixton Hill, London",51.44840559999999,-0.1256803,,,ChIJxwL7LTIFdkgRM8MHMx0Au6Y,hotels
74A helix rd Brixton London sw22js,London,"74 Helix Road, London",51.4519332,-0.1168464,,,ChIJG81gfQAFdkgR6XvQAx4eRek,hotels
Brother,London,"32 Half Moon Lane, London",51.45263680000001,-0.0989677,,,ChIJcQrdUAsFdkgRsleOGneKcoc,hotels
Tilson House,London,"Tilson Gardens, London",51.449583,-0.1300203,4.4,18.0,ChIJE3XohSUFdkgRrSSotVAHI9w,hotels
B&B @Dove,London,"6 Dovedale Road, London",51.4535243,-0.0609144,5.0,1.0,ChIJq6qOXLgDdkgReWURTd6HFGc,hotels
Southside Partnership,London,"1 Marmora Road, London",51.4506521,-0.0577368,5.0,1.0,ChIJcdWDGMgDdkgRnU4WQwmF0Ug,hotels
East Dulwich B&B,London,"3 Pellatt Road, London",51.45389979999999,-0.07280809999999999,4.0,12.0,ChIJd9VABZUDdkgR3D62nwn26WU,hotels
Mount Adon Park Residential Units,London,"1A Mount Adon Park, London",51.4465055,-0.0717107,,,ChIJ7_Hl-OkDdkgRQUaoPYyG__U,hotels
Hytyme,London,"261 Barry Road, London",51.4489429,-0.0731495,4.1,28.0,ChIJ3VzYVOoDdkgRkkz-GZNJQ6g,hotels
Holiday Flat - Dulwich Park,London,"Melford Court, 19 Melford Road, London",51.44507979999999,-0.06748459999999998,4.5,4.0,ChIJoV-GL_ADdkgREQrfS7IMXf8,hotels
SMI Luxury Accommodations,London,"15 Arlingford Road, London",51.45450169999999,-0.1124345,,,ChIJ3XrBhYIFdkgRDowD8nP0Hmo,hotels
Delta Accommodation Providers of Premier & Unique Serviced Apartments,London,"73 East Dulwich Grove, London",51.4586992,-0.07980410000000002,5.0,1.0,ChIJ_QycOqgDdkgRAXXo3MYMcRk,hotels
Qties Luxury Home,London,"Flat E, 22 Josephine Avenue, London",51.4547067,-0.1160145,,,ChIJA3kVMowFdkgR9gzfAMZY9z8,hotels
Hamilton Lodge,London,"36 Honor Oak Road, London",51.4451056,-0.0553962,,,ChIJQVPCPgADdkgRyJw8IE2ha-o,hotels
Harringsworth House,London,"133 Honor Oak Park, London",51.4485947,-0.05333230000000001,5.0,5.0,ChIJ0dXQW9cDdkgRs11-4IyoO8c,hotels
Cabrini home,London,"Cabrini House, 2 Honor Oak Rise, London",51.4495184,-0.0544831,,,ChIJSQZ8DAADdkgR8zixsACHbTA,hotels
Oaklands Refugee Services,London,"194 Honor Oak Park, London",51.4491175,-0.05365069999999999,4.8,4.0,ChIJu4aNcMkDdkgRqbXrhnXAWvk,hotels
Meu Hotel,London,"30A Forest Hill Road, London",51.4534915,-0.06209699999999999,,,ChIJp2k7atMDdkgRGJgr2KidFlk,hotels
Ayurveda Beach Resorts Trivandrum,London,"8901 Marmora Road, London",51.4519696,-0.0556887,,,ChIJKeRb1bcDdkgRku-UDUZAz8s,hotels
Sky High Manali Holidays,London,"8901 Marmora Road, London",51.4519696,-0.0556887,,,ChIJKeRb1bcDdkgRj9hUYI2IpJI,hotels
Honor Lea,London,"117, 103-117 Brockley Rise, London",51.446998,-0.0427155,3.4,11.0,ChIJ8UMSdDQCdkgROEaeXHhulSc,hotels
홈스테이,London,"9 Wyleu Street, Honor Oak Park, London",51.44839249999999,-0.0422196,,,ChIJ52AGiTgDdkgR5dQ7Ni2soxY,hotels
